customer_id,age,gender,item_purchased,category,purchase_amount_(usd),location,size,color,season,review_rating,subscription_status,payment_method,shipping_type,discount_applied,promo_code_used,previous_purchases,preferred_payment_method,frequency_of_purchases,_quality_score,_original_index,_cleaned_at
153.0,30.0,male,shirt,clothing,85.0,south_carolina,s,brown,summer,4.3,True,paypal,express,True,True,42.0,venmo,annually,1.0,152,2026-04-25 09:50:22.623131
154.0,69.0,male,hoodie,clothing,55.0,north_carolina,m,maroon,winter,3.2,True,debit_card,standard,True,True,22.0,debit_card,annually,1.0,153,2026-04-25 09:50:22.623131
155.0,41.0,male,dress,clothing,98.0,oklahoma,m,charcoal,fall,3.6,True,debit_card,next_day_air,True,True,21.0,venmo,quarterly,1.0,154,2026-04-25 09:50:22.623131
156.0,63.0,male,socks,clothing,77.0,maine,s,olive,spring,4.3,True,cash,free_shipping,True,True,21.0,bank_transfer,quarterly,1.0,155,2026-04-25 09:50:22.623131
157.0,35.0,male,shorts,clothing,26.0,missouri,m,lavender,fall,4.0,True,venmo,standard,True,True,40.0,debit_card,annually,1.0,156,2026-04-25 09:50:22.623131
158.0,36.0,male,hat,accessories,68.0,vermont,s,yellow,fall,3.0,True,debit_card,next_day_air,True,True,1.0,bank_transfer,fortnightly,1.0,157,2026-04-25 09:50:22.623131
159.0,25.0,male,shirt,clothing,73.0,connecticut,xl,teal,fall,4.1,True,bank_transfer,standard,True,True,50.0,bank_transfer,monthly,1.0,158,2026-04-25 09:50:22.623131
160.0,58.0,male,gloves,accessories,27.0,new_hampshire,m,charcoal,fall,3.8,True,debit_card,store_pickup,True,True,39.0,bank_transfer,every_3_months,1.0,159,2026-04-25 09:50:22.623131
161.0,27.0,male,gloves,accessories,23.0,texas,m,orange,summer,4.6,True,bank_transfer,free_shipping,True,True,34.0,venmo,monthly,1.0,160,2026-04-25 09:50:22.623131
162.0,65.0,male,backpack,accessories,49.0,north_dakota,m,olive,fall,3.0,True,venmo,express,True,True,29.0,venmo,fortnightly,1.0,161,2026-04-25 09:50:22.623131
163.0,54.0,male,sunglasses,accessories,74.0,california,m,turquoise,summer,3.0,True,credit_card,store_pickup,True,True,31.0,paypal,bi-weekly,1.0,162,2026-04-25 09:50:22.623131
164.0,54.0,male,skirt,clothing,67.0,virginia,m,purple,summer,3.4,True,paypal,standard,True,True,8.0,debit_card,weekly,1.0,163,2026-04-25 09:50:22.623131
165.0,59.0,male,handbag,accessories,65.0,delaware,s,purple,spring,2.6,True,debit_card,free_shipping,True,True,5.0,credit_card,fortnightly,1.0,164,2026-04-25 09:50:22.623131
166.0,42.0,male,handbag,accessories,60.0,kentucky,s,yellow,winter,2.8,True,credit_card,store_pickup,True,True,7.0,cash,monthly,1.0,165,2026-04-25 09:50:22.623131
167.0,46.0,male,sneakers,footwear,31.0,delaware,xl,indigo,fall,4.0,True,cash,store_pickup,True,True,30.0,cash,monthly,1.0,166,2026-04-25 09:50:22.623131
168.0,33.0,male,gloves,accessories,27.0,arkansas,m,green,fall,4.0,True,venmo,express,True,True,14.0,credit_card,every_3_months,1.0,167,2026-04-25 09:50:22.623131
169.0,34.0,male,shoes,footwear,80.0,louisiana,m,magenta,summer,3.0,True,bank_transfer,express,True,True,5.0,cash,fortnightly,1.0,168,2026-04-25 09:50:22.623131
170.0,27.0,male,jacket,outerwear,30.0,nevada,s,gold,summer,3.3,True,credit_card,standard,True,True,3.0,paypal,every_3_months,1.0,169,2026-04-25 09:50:22.623131
171.0,52.0,male,shirt,clothing,25.0,wyoming,m,maroon,fall,2.6,True,venmo,store_pickup,True,True,46.0,venmo,bi-weekly,1.0,170,2026-04-25 09:50:22.623131
172.0,29.0,male,shorts,clothing,35.0,virginia,m,blue,summer,3.6,True,debit_card,store_pickup,True,True,4.0,credit_card,weekly,1.0,171,2026-04-25 09:50:22.623131
173.0,54.0,male,jewelry,accessories,67.0,nebraska,m,violet,summer,3.9,True,bank_transfer,next_day_air,True,True,42.0,credit_card,bi-weekly,1.0,172,2026-04-25 09:50:22.623131
174.0,25.0,male,hat,accessories,46.0,hawaii,m,turquoise,fall,3.4,True,paypal,standard,True,True,30.0,cash,annually,1.0,173,2026-04-25 09:50:22.623131
175.0,41.0,male,shoes,footwear,35.0,vermont,l,brown,winter,3.5,True,venmo,express,True,True,37.0,venmo,annually,1.0,174,2026-04-25 09:50:22.623131
176.0,53.0,male,coat,outerwear,86.0,oklahoma,l,violet,fall,2.8,True,debit_card,next_day_air,True,True,2.0,bank_transfer,annually,1.0,175,2026-04-25 09:50:22.623131
177.0,53.0,male,backpack,accessories,81.0,new_hampshire,l,black,spring,2.7,True,bank_transfer,next_day_air,True,True,30.0,credit_card,quarterly,1.0,176,2026-04-25 09:50:22.623131
178.0,21.0,male,hoodie,clothing,42.0,kansas,l,magenta,fall,3.7,True,debit_card,next_day_air,True,True,47.0,bank_transfer,monthly,1.0,177,2026-04-25 09:50:22.623131
179.0,61.0,male,skirt,clothing,43.0,idaho,l,lavender,fall,4.3,True,debit_card,2-day_shipping,True,True,21.0,paypal,quarterly,1.0,178,2026-04-25 09:50:22.623131
180.0,64.0,male,boots,footwear,31.0,illinois,m,violet,fall,4.9,True,debit_card,store_pickup,True,True,9.0,bank_transfer,fortnightly,1.0,179,2026-04-25 09:50:22.623131
181.0,51.0,male,sandals,footwear,81.0,south_dakota,l,green,fall,3.3,True,cash,store_pickup,True,True,12.0,debit_card,fortnightly,1.0,180,2026-04-25 09:50:22.623131
182.0,32.0,male,pants,clothing,61.0,massachusetts,m,beige,summer,4.7,True,venmo,next_day_air,True,True,4.0,bank_transfer,weekly,1.0,181,2026-04-25 09:50:22.623131
183.0,38.0,male,gloves,accessories,96.0,alabama,xl,purple,summer,2.8,True,venmo,store_pickup,True,True,10.0,debit_card,annually,1.0,182,2026-04-25 09:50:22.623131
184.0,58.0,male,skirt,clothing,29.0,ohio,xl,beige,spring,3.6,True,bank_transfer,2-day_shipping,True,True,26.0,credit_card,weekly,1.0,183,2026-04-25 09:50:22.623131
185.0,32.0,male,sneakers,footwear,33.0,hawaii,l,cyan,spring,3.0,True,cash,express,True,True,40.0,cash,fortnightly,1.0,184,2026-04-25 09:50:22.623131
186.0,46.0,male,t-shirt,clothing,32.0,wisconsin,xl,silver,summer,4.5,True,bank_transfer,store_pickup,True,True,34.0,bank_transfer,fortnightly,1.0,185,2026-04-25 09:50:22.623131
187.0,39.0,male,backpack,accessories,56.0,minnesota,s,lavender,summer,2.9,True,debit_card,standard,True,True,31.0,debit_card,annually,1.0,186,2026-04-25 09:50:22.623131
188.0,19.0,male,shoes,footwear,94.0,georgia,s,purple,spring,3.3,True,credit_card,store_pickup,True,True,1.0,bank_transfer,bi-weekly,1.0,187,2026-04-25 09:50:22.623131
189.0,50.0,male,hoodie,clothing,53.0,arkansas,m,pink,spring,3.1,True,credit_card,express,True,True,5.0,bank_transfer,bi-weekly,1.0,188,2026-04-25 09:50:22.623131
190.0,36.0,male,blouse,clothing,82.0,west_virginia,m,maroon,fall,4.4,True,venmo,next_day_air,True,True,4.0,credit_card,weekly,1.0,189,2026-04-25 09:50:22.623131
191.0,65.0,male,coat,outerwear,70.0,indiana,xl,beige,fall,3.0,True,venmo,free_shipping,True,True,48.0,venmo,quarterly,1.0,190,2026-04-25 09:50:22.623131
192.0,64.0,male,hat,accessories,76.0,utah,m,gray,fall,3.9,True,credit_card,free_shipping,True,True,29.0,cash,every_3_months,1.0,191,2026-04-25 09:50:22.623131
193.0,46.0,male,shoes,footwear,29.0,nebraska,l,turquoise,summer,2.9,True,venmo,express,True,True,12.0,paypal,bi-weekly,1.0,192,2026-04-25 09:50:22.623131
194.0,36.0,male,belt,accessories,100.0,north_dakota,s,silver,fall,3.0,True,paypal,standard,True,True,29.0,venmo,annually,1.0,193,2026-04-25 09:50:22.623131
195.0,51.0,male,backpack,accessories,94.0,missouri,m,olive,spring,3.1,True,venmo,express,True,True,15.0,debit_card,quarterly,1.0,194,2026-04-25 09:50:22.623131
196.0,51.0,male,jacket,outerwear,25.0,new_york,m,magenta,fall,4.3,True,credit_card,free_shipping,True,True,34.0,credit_card,monthly,1.0,195,2026-04-25 09:50:22.623131
197.0,38.0,male,boots,footwear,88.0,washington,m,lavender,summer,3.9,True,cash,next_day_air,True,True,41.0,credit_card,fortnightly,1.0,196,2026-04-25 09:50:22.623131
198.0,59.0,male,scarf,accessories,78.0,south_carolina,m,black,fall,3.2,True,debit_card,2-day_shipping,True,True,41.0,credit_card,monthly,1.0,197,2026-04-25 09:50:22.623131
199.0,57.0,male,jewelry,accessories,45.0,utah,m,turquoise,winter,4.8,True,cash,standard,True,True,39.0,credit_card,fortnightly,1.0,198,2026-04-25 09:50:22.623131
200.0,54.0,male,hat,accessories,73.0,idaho,xl,green,summer,3.8,True,debit_card,express,True,True,32.0,cash,weekly,1.0,199,2026-04-25 09:50:22.623131
201.0,25.0,male,dress,clothing,61.0,pennsylvania,s,teal,summer,3.3,True,paypal,next_day_air,True,True,29.0,venmo,monthly,1.0,200,2026-04-25 09:50:22.623131
202.0,69.0,male,blouse,clothing,22.0,missouri,s,beige,fall,4.3,True,bank_transfer,free_shipping,True,True,15.0,bank_transfer,annually,1.0,201,2026-04-25 09:50:22.623131
203.0,57.0,male,hat,accessories,38.0,nebraska,l,magenta,spring,2.7,True,bank_transfer,express,True,True,33.0,venmo,annually,1.0,202,2026-04-25 09:50:22.623131
204.0,70.0,male,scarf,accessories,38.0,indiana,s,yellow,fall,3.2,True,paypal,next_day_air,True,True,18.0,bank_transfer,weekly,1.0,203,2026-04-25 09:50:22.623131
205.0,24.0,male,sneakers,footwear,100.0,arizona,m,yellow,fall,4.0,True,paypal,store_pickup,True,True,35.0,cash,bi-weekly,1.0,204,2026-04-25 09:50:22.623131
206.0,67.0,male,shirt,clothing,64.0,hawaii,m,silver,winter,3.0,True,bank_transfer,standard,True,True,25.0,paypal,weekly,1.0,205,2026-04-25 09:50:22.623131
207.0,24.0,male,t-shirt,clothing,55.0,wisconsin,l,silver,summer,4.2,True,venmo,free_shipping,True,True,6.0,venmo,fortnightly,1.0,206,2026-04-25 09:50:22.623131
208.0,62.0,male,gloves,accessories,91.0,rhode_island,m,silver,summer,2.9,True,venmo,express,True,True,17.0,bank_transfer,bi-weekly,1.0,207,2026-04-25 09:50:22.623131
209.0,57.0,male,skirt,clothing,38.0,wisconsin,m,gold,spring,4.1,True,cash,store_pickup,True,True,17.0,credit_card,monthly,1.0,208,2026-04-25 09:50:22.623131
210.0,55.0,male,sandals,footwear,97.0,minnesota,s,olive,winter,3.2,True,bank_transfer,store_pickup,True,True,44.0,cash,every_3_months,1.0,209,2026-04-25 09:50:22.623131
211.0,45.0,male,jacket,outerwear,22.0,vermont,l,teal,fall,3.0,True,venmo,2-day_shipping,True,True,6.0,paypal,fortnightly,1.0,210,2026-04-25 09:50:22.623131
212.0,69.0,male,skirt,clothing,92.0,south_dakota,l,maroon,fall,4.2,True,venmo,2-day_shipping,True,True,45.0,debit_card,fortnightly,1.0,211,2026-04-25 09:50:22.623131
213.0,67.0,male,handbag,accessories,84.0,virginia,l,blue,fall,4.2,True,venmo,express,True,True,7.0,debit_card,annually,1.0,212,2026-04-25 09:50:22.623131
214.0,30.0,male,handbag,accessories,93.0,nevada,l,peach,fall,4.4,True,cash,store_pickup,True,True,11.0,debit_card,every_3_months,1.0,213,2026-04-25 09:50:22.623131
215.0,24.0,male,jacket,outerwear,50.0,hawaii,l,blue,summer,4.2,True,cash,next_day_air,True,True,41.0,cash,every_3_months,1.0,214,2026-04-25 09:50:22.623131
216.0,62.0,male,scarf,accessories,64.0,new_jersey,s,orange,spring,2.8,True,bank_transfer,2-day_shipping,True,True,24.0,paypal,bi-weekly,1.0,215,2026-04-25 09:50:22.623131
217.0,43.0,male,shorts,clothing,61.0,massachusetts,l,yellow,spring,3.7,True,cash,free_shipping,True,True,21.0,venmo,weekly,1.0,216,2026-04-25 09:50:22.623131
218.0,35.0,male,sunglasses,accessories,48.0,oklahoma,m,purple,winter,3.5,True,venmo,next_day_air,True,True,24.0,bank_transfer,annually,1.0,217,2026-04-25 09:50:22.623131
219.0,28.0,male,t-shirt,clothing,45.0,california,s,magenta,spring,2.9,True,credit_card,store_pickup,True,True,8.0,credit_card,quarterly,1.0,218,2026-04-25 09:50:22.623131
220.0,32.0,male,belt,accessories,88.0,nevada,m,cyan,spring,3.0,True,venmo,free_shipping,True,True,12.0,cash,fortnightly,1.0,219,2026-04-25 09:50:22.623131
221.0,39.0,male,sneakers,footwear,57.0,arizona,s,indigo,spring,3.7,True,debit_card,express,True,True,48.0,debit_card,fortnightly,1.0,220,2026-04-25 09:50:22.623131
222.0,28.0,male,hat,accessories,68.0,north_carolina,xl,magenta,summer,4.4,True,debit_card,store_pickup,True,True,6.0,bank_transfer,quarterly,1.0,221,2026-04-25 09:50:22.623131
223.0,47.0,male,gloves,accessories,94.0,new_york,xl,gray,spring,4.5,True,venmo,2-day_shipping,True,True,14.0,paypal,fortnightly,1.0,222,2026-04-25 09:50:22.623131
224.0,20.0,male,pants,clothing,41.0,wyoming,m,turquoise,spring,4.8,True,venmo,free_shipping,True,True,34.0,paypal,annually,1.0,223,2026-04-25 09:50:22.623131
225.0,63.0,male,socks,clothing,83.0,south_dakota,s,beige,summer,2.9,True,paypal,free_shipping,True,True,12.0,cash,every_3_months,1.0,224,2026-04-25 09:50:22.623131
226.0,25.0,male,jacket,outerwear,22.0,arkansas,m,olive,spring,3.2,True,debit_card,next_day_air,True,True,11.0,bank_transfer,annually,1.0,225,2026-04-25 09:50:22.623131
227.0,29.0,male,shoes,footwear,74.0,texas,l,violet,spring,3.3,True,cash,free_shipping,True,True,5.0,paypal,monthly,1.0,226,2026-04-25 09:50:22.623131
228.0,50.0,male,jeans,clothing,90.0,rhode_island,m,turquoise,winter,4.2,True,venmo,standard,True,True,25.0,venmo,fortnightly,1.0,227,2026-04-25 09:50:22.623131
229.0,18.0,male,socks,clothing,79.0,new_hampshire,m,white,spring,2.9,True,credit_card,store_pickup,True,True,11.0,credit_card,annually,1.0,228,2026-04-25 09:50:22.623131
230.0,70.0,male,sandals,footwear,28.0,ohio,s,silver,spring,4.6,True,cash,next_day_air,True,True,27.0,paypal,every_3_months,1.0,229,2026-04-25 09:50:22.623131
231.0,66.0,male,scarf,accessories,88.0,utah,l,olive,fall,4.1,True,venmo,standard,True,True,43.0,credit_card,annually,1.0,230,2026-04-25 09:50:22.623131
232.0,28.0,male,blouse,clothing,26.0,tennessee,m,blue,spring,3.1,True,bank_transfer,2-day_shipping,True,True,18.0,debit_card,every_3_months,1.0,231,2026-04-25 09:50:22.623131
233.0,54.0,male,jewelry,accessories,27.0,hawaii,l,purple,winter,4.2,True,bank_transfer,express,True,True,32.0,bank_transfer,bi-weekly,1.0,232,2026-04-25 09:50:22.623131
234.0,19.0,male,sweater,clothing,83.0,arizona,xl,yellow,fall,4.5,True,paypal,next_day_air,True,True,27.0,bank_transfer,every_3_months,1.0,233,2026-04-25 09:50:22.623131
235.0,20.0,male,gloves,accessories,39.0,south_dakota,s,silver,summer,3.7,True,paypal,next_day_air,True,True,24.0,credit_card,weekly,1.0,234,2026-04-25 09:50:22.623131
236.0,43.0,male,sunglasses,accessories,89.0,new_jersey,m,cyan,winter,3.7,True,cash,free_shipping,True,True,31.0,debit_card,quarterly,1.0,235,2026-04-25 09:50:22.623131
237.0,38.0,male,coat,outerwear,68.0,north_dakota,l,green,winter,3.4,True,debit_card,next_day_air,True,True,39.0,paypal,fortnightly,1.0,236,2026-04-25 09:50:22.623131
238.0,50.0,male,dress,clothing,90.0,iowa,m,beige,summer,3.0,True,venmo,store_pickup,True,True,36.0,debit_card,fortnightly,1.0,237,2026-04-25 09:50:22.623131
239.0,64.0,male,skirt,clothing,34.0,ohio,m,peach,fall,4.2,True,debit_card,free_shipping,True,True,5.0,cash,annually,1.0,238,2026-04-25 09:50:22.623131
240.0,49.0,male,pants,clothing,51.0,vermont,l,yellow,summer,2.9,True,paypal,express,True,True,47.0,credit_card,bi-weekly,1.0,239,2026-04-25 09:50:22.623131
241.0,47.0,male,sweater,clothing,45.0,montana,xl,turquoise,winter,3.5,True,credit_card,free_shipping,True,True,29.0,bank_transfer,fortnightly,1.0,240,2026-04-25 09:50:22.623131
242.0,36.0,male,hoodie,clothing,88.0,delaware,m,peach,winter,4.1,True,paypal,free_shipping,True,True,43.0,venmo,bi-weekly,1.0,241,2026-04-25 09:50:22.623131
243.0,55.0,male,coat,outerwear,85.0,new_york,l,gray,summer,4.3,True,credit_card,store_pickup,True,True,40.0,debit_card,every_3_months,1.0,242,2026-04-25 09:50:22.623131
244.0,25.0,male,jewelry,accessories,100.0,kentucky,m,olive,winter,2.8,True,credit_card,2-day_shipping,True,True,4.0,debit_card,monthly,1.0,243,2026-04-25 09:50:22.623131
245.0,53.0,male,belt,accessories,42.0,oregon,s,indigo,spring,4.9,True,debit_card,2-day_shipping,True,True,39.0,paypal,weekly,1.0,244,2026-04-25 09:50:22.623131
246.0,49.0,male,sandals,footwear,53.0,rhode_island,l,charcoal,summer,3.3,True,cash,next_day_air,True,True,45.0,venmo,fortnightly,1.0,245,2026-04-25 09:50:22.623131
247.0,35.0,male,sunglasses,accessories,86.0,nevada,xl,beige,spring,3.2,True,credit_card,express,True,True,20.0,venmo,bi-weekly,1.0,246,2026-04-25 09:50:22.623131
248.0,29.0,male,sweater,clothing,66.0,montana,xl,brown,spring,4.4,True,credit_card,standard,True,True,14.0,debit_card,weekly,1.0,247,2026-04-25 09:50:22.623131
249.0,47.0,male,belt,accessories,100.0,pennsylvania,m,blue,winter,4.8,True,venmo,express,True,True,33.0,paypal,weekly,1.0,248,2026-04-25 09:50:22.623131
250.0,53.0,male,handbag,accessories,47.0,alaska,s,teal,fall,4.2,True,cash,standard,True,True,18.0,credit_card,annually,1.0,249,2026-04-25 09:50:22.623131
251.0,33.0,male,skirt,clothing,25.0,mississippi,l,black,fall,4.0,True,debit_card,express,True,True,9.0,bank_transfer,weekly,1.0,250,2026-04-25 09:50:22.623131
252.0,21.0,male,handbag,accessories,51.0,wyoming,xl,gold,winter,2.5,True,paypal,standard,True,True,34.0,paypal,annually,1.0,251,2026-04-25 09:50:22.623131
253.0,32.0,male,shorts,clothing,41.0,delaware,m,violet,summer,3.9,True,cash,free_shipping,True,True,33.0,venmo,fortnightly,1.0,252,2026-04-25 09:50:22.623131
254.0,52.0,male,boots,footwear,73.0,oklahoma,l,cyan,winter,4.9,True,paypal,2-day_shipping,True,True,15.0,bank_transfer,bi-weekly,1.0,253,2026-04-25 09:50:22.623131
255.0,67.0,male,sunglasses,accessories,42.0,indiana,m,white,winter,3.5,True,credit_card,store_pickup,True,True,4.0,paypal,bi-weekly,1.0,254,2026-04-25 09:50:22.623131
256.0,43.0,male,scarf,accessories,20.0,maryland,m,charcoal,spring,4.2,True,debit_card,free_shipping,True,True,25.0,debit_card,annually,1.0,255,2026-04-25 09:50:22.623131
257.0,58.0,male,jewelry,accessories,30.0,south_dakota,xl,violet,spring,4.7,True,venmo,express,True,True,20.0,credit_card,every_3_months,1.0,256,2026-04-25 09:50:22.623131
258.0,20.0,male,handbag,accessories,53.0,west_virginia,m,red,summer,4.5,True,paypal,express,True,True,5.0,credit_card,quarterly,1.0,257,2026-04-25 09:50:22.623131
259.0,61.0,male,gloves,accessories,74.0,alabama,s,lavender,spring,2.8,True,venmo,express,True,True,16.0,cash,quarterly,1.0,258,2026-04-25 09:50:22.623131
260.0,32.0,male,jeans,clothing,57.0,louisiana,m,gold,fall,2.9,True,credit_card,standard,True,True,13.0,debit_card,annually,1.0,259,2026-04-25 09:50:22.623131
261.0,38.0,male,hat,accessories,57.0,montana,s,red,winter,3.2,True,bank_transfer,2-day_shipping,True,True,11.0,credit_card,every_3_months,1.0,260,2026-04-25 09:50:22.623131
262.0,21.0,male,jeans,clothing,77.0,california,l,magenta,winter,4.9,True,cash,standard,True,True,21.0,credit_card,annually,1.0,261,2026-04-25 09:50:22.623131
263.0,37.0,male,pants,clothing,40.0,hawaii,m,teal,summer,3.7,True,cash,next_day_air,True,True,6.0,debit_card,annually,1.0,262,2026-04-25 09:50:22.623131
264.0,27.0,male,shorts,clothing,46.0,iowa,m,purple,summer,4.3,True,credit_card,store_pickup,True,True,29.0,venmo,monthly,1.0,263,2026-04-25 09:50:22.623131
265.0,36.0,male,pants,clothing,78.0,colorado,s,charcoal,fall,3.9,True,venmo,store_pickup,True,True,15.0,cash,annually,1.0,264,2026-04-25 09:50:22.623131
266.0,32.0,male,backpack,accessories,59.0,michigan,m,gray,spring,3.2,True,venmo,2-day_shipping,True,True,17.0,bank_transfer,bi-weekly,1.0,265,2026-04-25 09:50:22.623131
267.0,51.0,male,jewelry,accessories,75.0,louisiana,l,white,summer,3.1,True,cash,express,True,True,32.0,credit_card,weekly,1.0,266,2026-04-25 09:50:22.623131
268.0,64.0,male,sweater,clothing,54.0,maryland,m,olive,spring,3.9,True,venmo,2-day_shipping,True,True,42.0,venmo,annually,1.0,267,2026-04-25 09:50:22.623131
269.0,68.0,male,shoes,footwear,42.0,georgia,m,charcoal,spring,2.6,True,venmo,store_pickup,True,True,21.0,cash,monthly,1.0,268,2026-04-25 09:50:22.623131
270.0,68.0,male,blouse,clothing,44.0,georgia,m,charcoal,winter,3.3,True,paypal,next_day_air,True,True,9.0,cash,bi-weekly,1.0,269,2026-04-25 09:50:22.623131
271.0,33.0,male,jeans,clothing,52.0,north_dakota,xl,orange,fall,4.6,True,debit_card,free_shipping,True,True,16.0,bank_transfer,annually,1.0,270,2026-04-25 09:50:22.623131
272.0,65.0,male,sunglasses,accessories,69.0,maryland,xl,yellow,summer,4.6,True,credit_card,express,True,True,42.0,credit_card,fortnightly,1.0,271,2026-04-25 09:50:22.623131
273.0,48.0,male,jewelry,accessories,26.0,oregon,m,beige,summer,4.4,True,paypal,2-day_shipping,True,True,37.0,debit_card,bi-weekly,1.0,272,2026-04-25 09:50:22.623131
274.0,69.0,male,coat,outerwear,33.0,north_dakota,s,silver,spring,4.2,True,cash,express,True,True,32.0,debit_card,quarterly,1.0,273,2026-04-25 09:50:22.623131
275.0,59.0,male,jewelry,accessories,32.0,maryland,m,indigo,spring,3.0,True,credit_card,express,True,True,28.0,cash,bi-weekly,1.0,274,2026-04-25 09:50:22.623131
276.0,48.0,male,backpack,accessories,85.0,virginia,xl,lavender,winter,4.0,True,debit_card,express,True,True,13.0,credit_card,weekly,1.0,275,2026-04-25 09:50:22.623131
277.0,25.0,male,skirt,clothing,30.0,south_dakota,xl,turquoise,fall,3.5,True,debit_card,express,True,True,11.0,bank_transfer,fortnightly,1.0,276,2026-04-25 09:50:22.623131
278.0,29.0,male,shirt,clothing,29.0,georgia,m,green,winter,3.0,True,credit_card,store_pickup,True,True,36.0,bank_transfer,bi-weekly,1.0,277,2026-04-25 09:50:22.623131
